"nid","path","title","created","pictures","body","tags"
"972","/nyhed/tips-til-toptuning-i-season","Tips til toptuning i off season","Tirsdag, 13. december 2011 - 21:36","sites/vih.local/files/subjects/vih_fag_-_fodbold_eb_16_of_34-1.jpg","Det er off season i fodbold nu. Vi har på Vejle Idrætshøjskole samlet følgende råd, som kan hjælpe med at gøre dig skarpere inden forårssæsonen i fodbold starter igen. De fleste af rådene gælder faktisk for langt de fleste boldspil. God fornøjelse.1) Hold friHold 7-10 dages helt fri, hvor krop og hoved får en velfortjent pause. Du kan ikke være i topform året rundt, så giv din krop ro og hvile både fysisk og mentalt. Flad helt ud og lav ingenting. Det skulle være til at holde til.2) Øv dig mentaltUdvid dit mentale arbejde. I vinterpausen har du bedre tid og overskud til at arbejde mentalt, og husk, at det er ligeså vigtigt at træne mentalt og kunne kontrollere sine tanker som at kunne slå det perfekte sideskift.3) Forebyg skaderForbered din krop på forårssæsonen. Træn i vinterpausen - og træn rigtigt. Sørg især for at træne kropsstammen (mave og ryg) samt baglår og lyskeregionen. På den måde undgår du skader under den vigtige opstart, hvor belastningen igen bliver voldsom for din krop. Træn mindst tre gange om ugen.4) Løb intervallerSom fodboldspiller får du klart mest ud af at træne kort og mere eksplosivt. Prøv eventuelt 'Tabata-intervaller', hvor du varmer grundigt op (ca. 12min.) og så sprinter du i 20 sekunder og hviler i 10 sekunder. Dette gentages UDEN pause 8 gange. Varm grundigt ned bagefter.5) Lav en målsætningLav din målsætning klar til foråret. Vær i god tid - sæt dig i et stille hjørne og skriv din målsætning for næste år ned. Hvad vil du opnå - hvordan vil du klare det? Og hvilke ressourcer og kompromisser skal der gøres, hvis det skal lykkes?Vil du have flere tips? Prøv fodbold og fodboldakademi på Vejle IdrætshøjskoleHvis du vil forbedre dit spil, har vi både fodbold og fodboldakademi på Vejle Idrætshøjskole, og du har mulighed for at tage den UEFA certificerede B1-træneruddannelsen fra Dansk Boldspil-Union i fodbold og lære meget mere om idrætspsykologi.Rådene er skrevet af nuværende U19-cheftræner i Brøndby og tidligere elev på Vejle Idrætshøjskole, Mads Davidsen. På hans hjemmeside beskriver han Den Indre Dialog og arbejdet med målsætninger. ","fodbold, tips og tricks"
"966","/nyhed/paa-google-plus","På Google Plus","Søndag, 11. december 2011 - 8:16","","Så kom Vejle Idrætshøjskole på Google Plus. Hvis du vil være en del af vores cirkler, så skynd dig at besøge vores Google Plus side, som vi stadig er ved at lære at bruge - og se hvad vi skal bruge til. Hvis du har gode forslag, så slå det endelig op på siden.Vi er naturligvis stadig på Facebook og på Twitter også, hvis du hellere vil følge os der.","website, sociale medier"
"947","/nyhed/fitnessinstruktoerer","Fitnessinstruktører","Onsdag, 7. december 2011 - 17:38","sites/vih.local/files/fitnessrum.jpg","Det har været en god dag i fitnessinstruktør - og det bliver en god dag for fitnesscentrene rundt omkring i fremtiden. I dag har vi efter nogle dages forberedelse taget testen til at få bevis som fitnessinstruktør i foreningsfitness - og det var nogle rigtig gode præstationer for alle. Foreningsdanmark kan således snart hilse på 17 nye fitnessinstruktører - og dem kan man sagtens få fornuftige råd af. Tillykke til alle!","fitnessinstruktør"
"946","/nyhed/playitas-sommer-og-sol","Playitas - sommer og sol","Onsdag, 7. december 2011 - 17:33","sites/vih.local/files/subjects/playitas-1.jpg","Højskolen sprudler af energi. Det er altid godt at få et skud sol, når vejret i Danmark begynder at blive lidt mørkt, koldt og vådt. Derfor flyttede vi hele højskolen til Playitas på Fuerteventura en uges tid. I luksuslejligheder med overdådig buffet og mere end 20 grader hele ugen, så er der ikke meget der kan gå galt.Dagene startede altid med morgenaktivitet, og mange valgte havsvømning, de fem tibetanere eller yoga i lyset af solopgangen. Derefter var der en række valgfrie aktiviteter, enten holdtræning eller forskellige boldspil i løbet af dagen. Om aftenen havde vi forskellige højskoleaktiviteter og højskolesang. Vores dykkerhold brugte en del af tiden under vandets overflade, og alle eleverne oplevede en dejlig vandsportsdag med enten kajak, snorkling, windsurfing, bølgesurf. Turen til Playitas blev afsluttet af en stort idrætshøjskole-stævne i triatlon, hvor vi havde fem elever der prøvede kræfter med en halv iron man. Nedenfor er en masse indtryk fra turen.[picasa_slideshow id=5683342417437192433 user=vejleih]","playitas, rejse, Triatlon, temauge"
"933","/nyhed/indtryk-fra-familiedag","Indtryk fra familiedag","Mandag, 7. november 2011 - 10:37","","Vi havde inviteret elevernes familier til højskole i weekenden. Mere end 175 gæster fik et indblik i, hvordan en almindelig dag på højskole ser ud. Efter en kort, medrivende velkomst optrådte eleverne med zumba, step, aerobic, dance, band og guitar. Her er et par billeder fra de forskellige optrædener.[picasa_slideshow id=5672152311919397921 user=vejleih]","familiedag"
"931","/nyhed/indtryk-fra-besoegsdagen","Indtryk fra besøgsdagen","Lørdag, 5. november 2011 - 11:37","","Vi har i dag haft besøg fra en masse unge mennesker, der vil prøve lidt kræfter med det at være på idrætshøjskole. I løbet af formiddagen blev der spillet håndbold, danset funk, svedt til crossfitness, kørt mountainbike og klatret på vores klatrevæg. En veloplagt, Simon Talbot, underholdte efter middag, og bagefter er der andre boldspil og fitnessfag. Dagen sluttede med et billedshow med indtryk fra dagen i Globen.[picasa_slideshow id=5671794872878172113 user=vejleih]","besøgsdag"
"889","/nyhed/fitnessinstruktoer-fordyber-sig","Fitnessinstruktør fordyber sig","Mandag, 24. oktober 2011 - 8:31","sites/vih.local/files/fitnessrum.jpg","Mandag og tirsdag er der linjedage på højskolen. Fitnessinstruktør har mulighed for virkelig at fordybe sig i, hvordan man laver styrketræningsprogrammer og hvordan man instruerer andre i styrketræningsprogrammerne. Desuden får deltagerne præsenteret en masse øvelser og teknikken bag dem. Eleverne arbejder frem mod at erhverve sig Fitnessinstruktørbevis som udbydes af Foreningsfitness, der er et samarbejde mellem DIF og DGI.","fitnessinstruktør"
"848","/nyhed/tennis-i-tennishallen","Tennis i tennishallen","Lørdag, 15. oktober 2011 - 16:34","","Nu synes vi lige timingen var på plads efter 2 måneders træning på det råde grus!!!.....og så rykkede vi ind i den ellers på alle måder fremragende tennis-hal i to hele dage, og følte os som næsten amatører igen:). På en gang fedt og frustrende. Fedt fordi Tennishallen har en rigtig god kvalitet og er dejlig lun. Frustrende fordi det anderledes underlag gjorde at vi havde lidt svært ved at ramme kuglerne de første timer. Men det blev nogle rigtig gode dage, hvor vi bl.a. forsøgte at optimere vores teknik med brug af videoanalyse.     ",""
"844","/nyhed/adventure-forest-mtb-til-himmelbjerget","Adventure Forest - MTB til Himmelbjerget","Torsdag, 13. oktober 2011 - 8:27","","På en dejlig efterårsdag med solskin og blå himmel blev der cyklet mountainbike fra Almind Sø i Silkeborg til Himmelbjerget og tilbage igen. Ruten bød på mange tekniske partier og en hel del højdemeter.  Vi spiste vores medbragte madpakke på toppen,  med en fantastiske udsigt over Julsø. En super fantastisk dag med mange MTB-talenter, som kom hjem med en oplevelse rigere.","Adventure Forest"
"840","/nyhed/flot-andenplads-til-fodbold","Flot andenplads til fodbold","Tirsdag, 11. oktober 2011 - 20:34","","Vi er netop vendt hjem fra det traditionsrige Ollerupstævne, hvor alle idrætshøjskolerne kæmper om hæder og ære. Vejle Idrætshøjskole stillede op i fodbold for både piger og drenge.Pigerne spillede syvmands, og dagen viste masser af flot spil. Alle puljekampe undtagen en endte med sejr til Vejle. Det betød, at vi i finalen fik revanche mod vores banemænd fra puljen. Desværre var trætheden efter fem opslidende kampe ved at melde sig, og vi måtte tage til takke med en andenplads.Drengene spillede 11-mands. Den indledende pulje blev sikkert vundet uden at lukke mål ind med et rigtig stærkt forsvar og fornuftige kombinationer op ad banen, trods en virkelig vanskelig og meget blød bane. I semifinalen mødte vi Ikast, og efter en rigtig jævnbyrdig forestilling, der endte 0-0 gik vi i straffesparkskonkurrence. Vores målmand, Kawo, havde for alvor taget handskerne rigtigt på og han reddede 3 ud af 4 forsøg fra Ikast, og så var den semifinale afgjort. Finalen blev rigtig jævnbyrdig og bølgede frem og tilbage. Heldigt scorer Århus på frispark og selvom Vejle pressede voldsomt og satsede i slutfasen formåede de at holde føringen indtil de kunne hæve pokalen.Nu er spillerne trætte og slapper af til landskamp, hvor Danmark forhåbentlig kan tøjle Portugal.","fodbold, idrætsstævne"
"811","/nyhed/arbejdsdag","Arbejdsdag","Torsdag, 29. september 2011 - 16:57","","Onsdag den 21.september havde vi arbejdsdag på Vejle Idrætshøjskole. En dag hvor alle højskolens elever og lærere deltog i et fælles projekt med henblik på at vedligeholde og forbedre vores allesammens hjem, VIH. Vi startede dagen kl 8 om morgenen med diverse projekter: Der blev fældet træer, kløvet brænde, malet skure, ryddet op, indrettet cykelværksted, vasket vinduer, klippet buske, luet ukrudt...ja listen var lang! Og vi nåede det meste mens en gruppe af elever sørgede for forfriskninger dagen lang :)En stor tak til alle vores dejlige elever der satte deres præg på vores skole denne dag.[picasa_slideshow id=5671800850968477905 user=vejleih]","arbejdsdag"
"808","/nyhed/politilinjen-var-autonome-en-dag","Eleverne på det politiforberedende kursus var autonome for en dag...","Tirsdag, 27. september 2011 - 12:27","sites/vih.local/files/www-21.jpg","Den 22. september fik os fra politilinjen på Vejle Idrætshøjskole fornøjelsen af at lege autonome for en dag, pga. der skulle afholdes eksamen for syv politibetjente, der ønskede at blive gruppeledere. Denne dag indebar, at vi skulle være nogle autonome, der gerne ville være med til en demonstration ved Vejle Rådhus. Gruppelederen havde så på forhånd fået af vide, at de autonome overhovedet ikke måtte komme i nærheden af den demonstration. Øvelsen startede stille og roligt ud med en konflikt mellem politiet og os, de autonome, hvor der så lidt efter lidt blev skruet op for blusset. På et tidspunkt skulle vi tælle ned fra 10, og hvis ikke gruppelederen havde beordret sin gruppe til at trække kniplerne og komme imod os, skulle vi løbe mod dem og derefter kaste en brosten efter en politibetjent, som så blev såret. Nu var det så op til gruppeføreren, hvordan han ville reagere - målet for aktionen var nu, at få den sårede kollega væk og derefter anholde personen der havde kastet brostenen. Det var virkelig en underholdende og lærerig dag, både at se hvordan den samme situation kan udvikle sig på syv forskellige måder, afhængig af hvem der styrer den, men også at det ikke er hver dag, at man får lov at skubbe til betjente, ryste/sparke til deres biler, og råbe bl.a. ”PANSERSVIN”, ”POLITI – KONTROL – SKABER MERE VOLD!” osv. uden at blive anholdt for alvor.Forberedelseskursus til politietDu kan se mere om det politiforberedende kursus på Vejle Idrætshøjskole, som er en slags forskole til politiet. Vi underviser eleverne, så de har bedre chancer for at klare politiets optagelsesprøve. Forberedelseskurset til politiet er en hjælp til at afklare dine politidrømme og en hjælp til, hvordan du kommer ind til politiet.","politi"
"794","/nyhed/fotokonkurrence","Fotokonkurrence","Torsdag, 8. september 2011 - 10:53","","Fotoholdet afholder i dag en rigtig spændende fotokonkurrence. Alle skulle aflevereto billeder fra skolen et sted. Billederne blev afleveret anonymt - og så stemte alle på billederne inden for disse kategorier.
Komposition. Hvor spændende er selve kompositionen i billedet? Følger det reglerne, eller bryder det reglerne med vilje.  
Teknisk udførelse. Hvordan billedet teknisk var udført ift. fokus, blænde, lukkertid mv.
Historie. Fortæller billedet i sig selv en historie.Der blev givet point fra 1 - 10. Vinderne og alle billederne afsløres kl. 12.00.
And the winner is...
Vinderen i de tre kategorier var som følger:
Komposition: Udspring.
Teknik: Bål.
Historie: Udspring.
Bedste billede: Udspring.

Den store vinder af konkurrencen blev altså billedet ""Udspring"". Du kan se alle billederne nedenunder.
[picasa_slideshow id=5649929575298820609]","foto"
"792","/nyhed/laekker-badminton-paa-vih","Lækker badminton på VIH","Onsdag, 7. september 2011 - 15:34","","To dage udelukkende med badminton - det har været menuen for skolens badmintonspillere.
fjerene har fløjet rundt og spillerne er bl.a blevet klogere på, hvilke tanker der løber rundt i hovedet under kamp og hvordan det mentale kan trænes.  
 ",""
"789","/nyhed/munkebjerg-here-we-come","Munkebjerg here we come!","Tirsdag, 6. september 2011 - 10:35","","Tirsdag den 30.august stod den på udfordringer for faget Outdoor Energy. Vi var på tur til Munkebjergskoven som er kendt for vanvittige stigninger og bratte nedkørsler. Alle på holdet kom igennem dagens strabadser, nogle mere trætte end andre, men alle med adrenalinkontoen godt fyldt op... :) ",""
